country,sex,measure,model,year,projection,PI_lower,PI_upper
G20,Male,ASPR,ARIMA,2034,9668.467295300465,8731.072236062755,10605.862354538174
G20,Male,ASPR,ARIMA,2035,9604.95278347531,8531.177344678574,10678.728222272046
G20,Male,ASPR,ARIMA,2036,9541.438271650155,8325.255906637773,10757.620636662537
G20,Male,ASPR,ARIMA,2037,9477.923759825,8113.552727476109,10842.294792173892
G20,Male,ASPR,ARIMA,2038,9414.409247999845,7896.2849906949095,10932.53350530478
G20,Male,ASPR,ARIMA,2039,9350.89473617469,7673.647096170598,11028.142376178783
G20,Male,ASPR,ARIMA,2040,9287.380224349536,7445.81438773787,11128.946060961202
G20,Male,ASPR,ARIMA,2041,9223.86571252438,7212.946078261743,11234.785346787017
G20,Male,ASPR,ARIMA,2042,9160.351200699226,6975.187581795575,11345.514819602877
G20,Male,ASPR,ARIMA,2043,9096.836688874071,6732.672399078601,11461.000978669541
G20,Male,ASPR,ARIMA,2044,9033.322177048916,6485.5236607661645,11581.120693331668
G20,Male,ASPR,ARIMA,2045,8969.807665223761,6233.855404404316,11705.759926043207
G20,Male,ASPR,ARIMA,2046,8906.293153398607,5977.773641479146,11834.812665318066
G20,Male,ASPR,ARIMA,2047,8842.778641573452,5717.377256947789,11968.180026199116
G20,Male,ASPR,ARIMA,2048,8779.264129748297,5452.758773630316,12105.769485866278
G20,Male,ASPR,ARIMA,2049,8715.749617923142,5184.005006502979,12247.494229343305
G20,Male,ASPR,ARIMA,2050,8652.235106097987,4911.197626483707,12393.272585712268
G20,Male,ASPR,ARIMA,2051,8588.720594272832,4634.413649200235,12543.027539345429
G20,Male,ASPR,ARIMA,2052,8525.206082447678,4353.725861108407,12696.686303786948
G20,Male,ASPR,ARIMA,2053,8461.691570622523,4069.2031929233435,12854.179948321702
G20,Male,ASPR,ETS,2024,10339.218373655935,10315.835090115244,10362.601657196625
G20,Male,ASPR,ETS,2025,10322.832534906714,10289.763578190654,10355.901491622775
G20,Male,ASPR,ETS,2026,10306.446696157494,10265.94566101723,10346.94773129776
G20,Male,ASPR,ETS,2027,10290.060857408274,10243.294290326894,10336.827424489655
G20,Male,ASPR,ETS,2028,10273.675018659054,10221.38840712492,10325.96163019319
G20,Male,ASPR,ETS,2029,10257.289179909834,10200.012066724323,10314.566293095346
G20,Male,ASPR,ETS,2030,10240.903341160614,10179.036988075837,10302.769694245391
G20,Male,ASPR,ETS,2031,10224.517502411394,10158.379588979275,10290.655415843514
G20,Male,ASPR,ETS,2032,10208.131663662174,10137.981813040104,10278.281514284245
G20,Male,ASPR,ETS,2033,10191.745824912954,10117.801389750846,10265.690260075062
G20,Male,ASPR,ETS,2034,10175.359986163734,10097.80640829277,10252.913564034698
G20,Male,ASPR,ETS,2035,10158.974147414514,10077.972077133985,10239.976217695043
G20,Male,ASPR,ETS,2036,10142.588308665294,10058.278680870622,10226.897936459965
G20,Male,ASPR,ETS,2037,10126.202469916074,10038.71023432902,10213.694705503127
G20,Male,ASPR,ETS,2038,10109.816631166854,10019.253563434115,10200.379698899593
G20,Male,ASPR,ETS,2039,10093.430792417634,9999.897658254873,10186.963926580394
G20,Male,ASPR,ETS,2040,10077.044953668414,9980.633205756381,10173.456701580446
G20,Male,ASPR,ETS,2041,10060.659114919194,9961.452244771013,10159.865985067374
G20,Male,ASPR,ETS,2042,10044.273276169974,9942.347906247946,10146.198646092002
G20,Male,ASPR,ETS,2043,10027.887437420753,9923.314214352482,10132.460660489025
G20,Male,ASPR,ETS,2044,10011.501598671533,9904.345931849704,10118.657265493363
G20,Male,ASPR,ETS,2045,9995.115759922313,9885.43843828664,10104.793081557988
G20,Male,ASPR,ETS,2046,9978.729921173093,9866.58763285009,10090.872209496096
G20,Male,ASPR,ETS,2047,9962.344082423873,9847.78985605285,10076.898308794896
G20,Male,ASPR,ETS,2048,9945.958243674653,9829.041825971202,10062.874661378104
G20,Male,ASPR,ETS,2049,9929.572404925433,9810.34058585958,10048.804223991287
G20,Male,ASPR,ETS,2050,9913.186566176213,9791.68346075542,10034.689671597007
G20,Male,ASPR,ETS,2051,9896.800727426993,9773.06802125744,10020.533433596545
G20,Male,ASPR,ETS,2052,9880.414888677773,9754.4920530792,10006.337724276345
G20,Male,ASPR,ETS,2053,9864.029049928553,9735.9535312908,9992.104568566307
G20,Male,ASPR,APC,2024,10476.433922481048,10399.166581991956,10554.275370698791
G20,Male,ASPR,APC,2025,10520.230741880825,10442.640384630311,10598.397606922139
G20,Male,ASPR,APC,2026,10565.559468789095,10487.63479642698,10644.063132952564
G20,Male,ASPR,APC,2027,10612.438303638502,10534.167883580098,10691.290284454608
G20,Male,ASPR,APC,2028,10660.886121504122,10582.258381954498,10740.098076747932
G20,Male,ASPR,APC,2029,10710.922484746858,10631.925709631876,10790.506217544671
G20,Male,ASPR,APC,2030,10762.567656173467,10683.18997997375,10842.53512020722
G20,Male,ASPR,APC,2031,10815.84261269606,10736.072015180212,10896.205917509236
G20,Male,ASPR,APC,2032,10870.769059506772,10790.593360360066,10951.540475915634
G20,Male,ASPR,APC,2033,10927.36944480744,10846.776298151859,11008.561410421698
G20,Male,ASPR,APC,2034,10985.666975070262,10904.643863871992,11067.292099927135
G20,Male,ASPR,APC,2035,11045.68563086837,10964.219861228537,11127.75670318427
G20,Male,ASPR,APC,2036,11107.45018329039,11025.528878614738,11189.980175334571
G20,Male,ASPR,APC,2037,11170.986210939644,11088.596305982825,11253.988285034151
G20,Male,ASPR,APC,2038,11236.320117556237,11153.448352336147,11319.807632206795
G20,Male,ASPR,APC,2039,11303.479150257663,11220.112063835237,11387.465666420096
G20,Male,ASPR,APC,2040,11372.491418423502,11288.615342543239,11456.990705910468
G20,Male,ASPR,APC,2041,11443.385913258095,11358.98696584428,11528.411957291175
G20,Male,ASPR,APC,2042,11516.192528020643,11431.256606524394,11601.759535932739
G20,Male,ASPR,APC,2043,11590.94207896028,11505.454853552164,11677.064487053563
G20,Male,ASPR,APC,2044,11667.666326985907,11581.613233588758,11754.35880755079
G20,Male,ASPR,APC,2045,11746.398000063948,11659.76423322047,11833.675468564454
G20,Male,ASPR,APC,2046,11827.17081639483,11739.941321964287,11915.048438826181
G20,Male,ASPR,APC,2047,11910.019508374105,11822.178976052272,11998.512708798344
G20,Male,ASPR,APC,2048,11994.979847362394,11906.51270301883,12084.104315628043
G20,Male,ASPR,APC,2049,12082.088669300965,11992.979067127368,12171.86036895302
G20,Male,ASPR,APC,2050,12171.383901187828,12081.615715651102,12261.819077574472
G20,Male,ASPR,APC,2051,12262.904588432375,12172.461406025966,12354.019777014933
G20,Male,ASPR,APC,2052,12356.690923149175,12265.556033935716,12448.502958022314
G20,Male,ASPR,APC,2053,12452.784273381025,12360.94066231946,12545.310296010064
G20,Male,ASIR,ARIMA,2024,859.3494654565001,858.3619231092339,860.3370078037663
G20,Male,ASIR,ARIMA,2025,853.8167585214337,849.9885286950716,857.6449883477958
G20,Male,ASIR,ARIMA,2026,848.2840515863674,840.1475713834236,856.4205317893111
G20,Male,ASIR,ARIMA,2027,842.751344651301,829.3405191251571,856.1621701774449
G20,Male,ASIR,ARIMA,2028,837.2186377162346,817.729326821812,856.7079486106572
G20,Male,ASIR,ARIMA,2029,831.6859307811683,805.4107446625136,857.961116899823
G20,Male,ASIR,ARIMA,2030,826.1532238461019,792.452469514473,859.8539781777308
G20,Male,ASIR,ARIMA,2031,820.6205169110356,778.9056076826945,862.3354261393766
G20,Male,ASIR,ARIMA,2032,815.0878099759692,764.8105990774875,865.3650208744509
G20,Male,ASIR,ARIMA,2033,809.5551030409028,750.2005093192496,868.9096967625561
G20,Male,ASIR,ARIMA,2034,804.0223961058365,735.1030422619289,872.9417499497441
G20,Male,ASIR,ARIMA,2035,798.4896891707701,719.5418541601457,877.4375241813946
G20,Male,ASIR,ARIMA,2036,792.9569822357038,703.5374549857329,882.3765094856747
G20,Male,ASIR,ARIMA,2037,787.4242753006374,687.1078507310337,887.7406998702411
G20,Male,ASIR,ARIMA,2038,781.8915683655711,670.269015495358,893.5141212357842
G20,Male,ASIR,ARIMA,2039,776.3588614305047,653.0352474385015,899.6824754225079
G20,Male,ASIR,ARIMA,2040,770.8261544954383,635.419443004756,906.2328659861207
G20,Male,ASIR,ARIMA,2041,765.293447560372,617.4333121038633,913.1535830168807
G20,Male,ASIR,ARIMA,2042,759.7607406253056,599.0875496708907,920.4339315797206
G20,Male,ASIR,ARIMA,2043,754.2280336902393,580.3919743658633,928.0640930146152
G20,Male,ASIR,ARIMA,2044,748.6953267551729,561.3556420938178,936.035011416528
G20,Male,ASIR,ARIMA,2045,743.1626198201066,541.986939937635,944.3382997025781
G20,Male,ASIR,ARIMA,2046,737.6299128850402,522.2936646479153,952.9661611221651
G20,Male,ASIR,ARIMA,2047,732.0972059499738,502.28308880972793,961.9113230902198
G20,Male,ASIR,ARIMA,2048,726.5644990149075,481.96201706829805,971.1669809615169
G20,Male,ASIR,ARIMA,2049,721.0317920798411,461.33683425576345,980.7267499039187
G20,Male,ASIR,ARIMA,2050,715.4990851447748,440.41354686020475,990.5846234293448
G20,Male,ASIR,ARIMA,2051,709.9663782097084,419.197818976485,1000.7349374429318
G20,Male,ASIR,ARIMA,2052,704.433671274642,397.69500364868907,1011.172338900595
G20,Male,ASIR,ARIMA,2053,698.9009643395757,375.91017033703866,1021.8917583421128
G20,Male,ASIR,ETS,2024,862.2174556993028,860.4026051126082,864.0323062859975
G20,Male,ASIR,ETS,2025,860.5686617900253,858.002075476641,863.1352481034096
G20,Male,ASIR,ETS,2026,858.9198678807478,855.7764544564466,862.063281305049
G20,Male,ASIR,ETS,2027,857.2710739714703,853.6413727980811,860.9007751448595
G20,Male,ASIR,ETS,2028,855.6222800621928,851.5641507813383,859.6804093430472
G20,Male,ASIR,ETS,2029,853.9734861529153,849.5280282561228,858.4189440497078
G20,Male,ASIR,ETS,2030,852.3246922436377,847.5230489245041,857.1263355627714
G20,Male,ASIR,ETS,2031,850.6758983343602,845.5427257075917,855.8090709611288
G20,Male,ASIR,ETS,2032,849.0271044250827,843.5825526649988,854.4716561851666
G20,Male,ASIR,ETS,2033,847.3783105158052,841.6392490489574,853.117371982653
G20,Male,ASIR,ETS,2034,845.7295166065277,839.7103381599053,851.7486950531501
G20,Male,ASIR,ETS,2035,844.0807226972502,837.7938958486477,850.3675495458526
G20,Male,ASIR,ETS,2036,842.4319287879727,835.8883919403394,848.9754656356059
G20,Male,ASIR,ETS,2037,840.7831348786951,833.9925857750983,847.573683982292
G20,Male,ASIR,ETS,2038,839.1343409694176,832.1054548712947,846.1632270675406
G20,Male,ASIR,ETS,2039,837.4855470601401,830.2261447133617,844.7449494069185
G20,Male,ASIR,ETS,2040,835.8367531508626,828.3539324872065,843.3195738145187
G20,Male,ASIR,ETS,2041,834.1879592415851,826.4882003014322,841.8877181817379
G20,Male,ASIR,ETS,2042,832.5391653323076,824.6284150272803,840.4499156373348
G20,Male,ASIR,ETS,2043,830.89037142303,822.774112861321,839.0066299847391
G20,Male,ASIR,ETS,2044,829.2415775137525,820.9248873251895,837.5582677023156
G20,Male,ASIR,ETS,2045,827.592783604475,819.0803798109179,836.1051873980322
G20,Male,ASIR,ETS,2046,825.9439896951975,817.240272041425,834.64770734897
G20,Male,ASIR,ETS,2047,824.29519578592,815.4042799923351,833.1861115795049
G20,Male,ASIR,ETS,2048,822.6464018766425,813.5721489431694,831.7206548101155
G20,Male,ASIR,ETS,2049,820.997607967365,811.7436494115539,830.251566523176
G20,Male,ASIR,ETS,2050,819.3488140580874,809.9185737851838,828.7790543309911
G20,Male,ASIR,ETS,2051,817.7000201488099,808.0967335105428,827.3033067870771
G20,Male,ASIR,ETS,2052,816.0512262395324,806.2779567298572,825.8244957492076
G20,Male,ASIR,ETS,2053,814.4024323302549,804.4620862819137,824.3427783785961
G20,Male,ASIR,APC,2024,872.5372073873524,863.9967561312775,881.162079455357
G20,Male,ASIR,APC,2025,875.0650638392818,866.4998697589156,883.7149233099091
G20,Male,ASIR,APC,2026,877.646927477526,869.0564619469963,886.3223082020188
G20,Male,ASIR,APC,2027,880.2832327372937,871.6669628784482,888.9846728612083
G20,Male,ASIR,APC,2028,882.9744240481074,874.3318126326885,891.7024661101053
G20,Male,ASIR,APC,2029,885.7209559586571,877.0514613092549,894.4761469905312
G20,Male,ASIR,APC,2030,888.52329326448,879.8263691542355,897.3061848924427
G20,Male,ASIR,APC,2031,891.3819111390516,882.6570066900767,900.193059686319
G20,Male,ASIR,APC,2032,894.2972952676612,885.5438548481486,903.1372618583604
G20,Male,ASIR,APC,2033,897.2699419849711,888.4874051049571,906.1392926494073
G20,Male,ASIR,APC,2034,900.3003584154658,891.4881596212192,909.1996641967778
G20,Male,ASIR,APC,2035,903.3890626175186,894.5466313845191,912.3188996797583
G20,Male,ASIR,APC,2036,906.5365837306371,897.6633443551119,915.4975334683045
G20,Male,ASIR,APC,2037,909.7434621263801,900.8388336153647,918.73611127545
G20,Male,ASIR,APC,2038,913.0102495625187,904.0736455224071,922.0351903129913
G20,Male,ASIR,APC,2039,916.3375093411213,907.3683378646703,925.3953394511359
G20,Male,ASIR,APC,2040,919.7258164698761,910.7234800216293,928.8171393814184
G20,Male,ASIR,APC,2041,923.1757578275328,914.1396531276265,932.3011827837788
G20,Male,ASIR,APC,2042,926.6879323326971,917.6174502390128,935.8480744970243
G20,Male,ASIR,APC,2043,930.2629511168807,921.1574765055051,939.4584316935911
G20,Male,ASIR,APC,2044,933.9014377010403,924.7603493449959,943.1328840578274
G20,Male,ASIR,APC,2045,937.6040281765286,928.4266986227342,946.8720739687333
G20,Male,ASIR,APC,2046,941.3713713896087,932.1571668340337,950.6766566862999
G20,Male,ASIR,APC,2047,945.2041291306666,935.9524092916323,954.5473005425908
G20,Male,ASIR,APC,2048,949.102976327,939.8130943165954,958.484687136438
G20,Male,ASIR,APC,2049,953.0686012405056,943.7399034340675,962.4895115330821
G20,Male,ASIR,APC,2050,957.1017056692469,947.7335315728665,966.5624824677333
G20,Male,ASIR,APC,2051,961.2030051536805,951.7946872696921,970.7043225538355
G20,Male,ASIR,APC,2052,965.3732291874685,955.924092877875,974.9157684959637
G20,Male,ASIR,APC,2053,969.6131214327171,960.1224847805078,979.197571307189
G20,Male,ASDR,ARIMA,2024,295.8597528575018,295.20436431001417,296.51514140498944
G20,Male,ASDR,ARIMA,2025,295.5311379630098,293.8826117113862,297.1796642146335
G20,Male,ASDR,ARIMA,2026,295.2974813391321,292.61022849320557,297.98473418505864
G20,Male,ASDR,ARIMA,2027,295.1313433496586,291.4229214485637,298.8397652507535
G20,Male,ASDR,ARIMA,2028,295.01321345850374,290.32775507407086,299.6986718429366
G20,Male,ASDR,ARIMA,2029,294.92921899565704,289.3205064479785,300.53793154333556
G20,Male,ASDR,ARIMA,2030,294.8694960100525,288.3928696373711,301.3461223827339
G20,Male,ASDR,ARIMA,2031,294.8270308892739,287.5355599160799,302.1185018624679
G20,Male,ASDR,ARIMA,2032,294.7968367108602,286.7396491536566,302.85402426806377
G20,Male,ASDR,ARIMA,2033,294.77536759942564,285.99709118284994,303.55364401600133
G20,Male,ASDR,ARIMA,2034,294.76010231419497,285.30086921776405,304.2193354106259
G20,Male,ASDR,ARIMA,2035,294.74924816525254,284.64497107005775,304.8535252604473
G20,Male,ASDR,ARIMA,2036,294.74153048769296,284.0242926637997,305.4587683115862
G20,Male,ASDR,ARIMA,2037,294.73604295041764,283.434518900425,306.03756700041026
G20,Male,ASDR,ARIMA,2038,294.7321411204804,282.87200506677436,306.5922771741864
G20,Male,ASDR,ARIMA,2039,294.7293667836339,282.33366886199894,307.12506470526887
G20,Male,ASDR,ARIMA,2040,294.72739413360523,281.81689652766744,307.637891739543
G20,Male,ASDR,ARIMA,2041,294.72599151079805,281.31946336397414,308.13251965762197
G20,Male,ASDR,ARIMA,2042,294.724994197179,280.83946747649117,308.61052091786684
G20,Male,ASDR,ARIMA,2043,294.72428507249515,280.3752750640175,309.0732950809728
G20,Male,ASDR,ARIMA,2044,294.7237808601715,279.9254754727955,309.52208624754746
G20,Male,ASDR,ARIMA,2045,294.7234223476657,279.4888443643244,309.958000331007
G20,Male,ASDR,ARIMA,2046,294.7231674327999,279.06431354735173,310.3820213182481
G20,Male,ASDR,ARIMA,2047,294.7229861794608,278.6509462458942,310.7950261130274
G20,Male,ASDR,ARIMA,2048,294.7228573020301,278.24791678430563,311.19779781975456
G20,Male,ASDR,ARIMA,2049,294.7227656656927,277.8544938551187,311.5910374762667
G20,Male,ASDR,ARIMA,2050,294.7227005090684,277.47002669233274,311.975374325804
G20,Male,ASDR,ARIMA,2051,294.7226541804414,277.0939336030612,312.3513747578216
G20,Male,ASDR,ARIMA,2052,294.7226212391757,276.7256924169009,312.71955006145043
G20,Male,ASDR,ARIMA,2053,294.7225978167896,276.36483249855127,313.0803631350279
G20,Male,ASDR,ETS,2024,296.1000104862584,295.3287601825404,296.87126078997636
G20,Male,ASDR,ETS,2025,295.87804667256205,294.7873340330597,296.9687593120644
G20,Male,ASDR,ETS,2026,295.6560828588657,294.3202381474733,296.99192757025816
G20,Male,ASDR,ETS,2027,295.4341190451694,293.8916184377334,296.97661965260534
G20,Male,ASDR,ETS,2028,295.21215523147305,293.4875871246923,296.9367233382538
G20,Male,ASDR,ETS,2029,294.9901914177767,293.1010217097011,296.8793611258523
G20,Male,ASDR,ETS,2030,294.7682276040804,292.7276911018596,296.80876410630117
G20,Male,ASDR,ETS,2031,294.54626379038405,292.3648385113794,296.7276890693887
G20,Male,ASDR,ETS,2032,294.3242999766877,292.0105490655338,296.63805088784164
G20,Male,ASDR,ETS,2033,294.1023361629914,291.66342855714595,296.5412437688368
G20,Male,ASDR,ETS,2034,293.88037234929504,291.32242447241487,296.4383202261752
G20,Male,ASDR,ETS,2035,293.6584085355987,290.9867191128138,296.33009795838365
G20,Male,ASDR,ETS,2036,293.4364447219024,290.65566220563005,296.2172272381747
G20,Male,ASDR,ETS,2037,293.21448090820604,290.328726512248,296.1002353041641
G20,Male,ASDR,ETS,2038,292.9925170945097,290.00547751245256,295.97955667656686
G20,Male,ASDR,ETS,2039,292.7705532808134,289.68555206594147,295.8555544956853
G20,Male,ASDR,ETS,2040,292.54858946711704,289.3686430010981,295.72853593313596
G20,Male,ASDR,ETS,2041,292.3266256534207,289.0544877349137,295.5987635719277
G20,Male,ASDR,ETS,2042,292.1046618397244,288.7428597056427,295.46646397380607
G20,Male,ASDR,ETS,2043,291.88269802602804,288.4335618124665,295.33183423958957
G20,Male,ASDR,ETS,2044,291.6607342123317,288.1264213157864,295.195047108877
G20,Male,ASDR,ETS,2045,291.43877039863537,287.82128581930795,295.0562549779628
G20,Male,ASDR,ETS,2046,291.21680658493904,287.5180200660038,294.91559310387424
G20,Male,ASDR,ETS,2047,290.9948427712427,287.2165033550915,294.7731821873939
G20,Male,ASDR,ETS,2048,290.77287895754637,286.9166274389565,294.62913047613625
G20,Male,ASDR,ETS,2049,290.55091514385003,286.6182947953277,294.48353549237237
G20,Male,ASDR,ETS,2050,290.3289513301537,286.3214171959763,294.3364854643311
G20,Male,ASDR,ETS,2051,290.10698751645737,286.0259145120158,294.18806052089894
G20,Male,ASDR,ETS,2052,289.88502370276103,285.7317137096872,294.03833369583487
G20,Male,ASDR,ETS,2053,289.6630598890647,285.43874800077424,293.88737177735516
G20,Male,ASDR,APC,2024,299.3813273343101,297.2648922563009,301.5128307825039
G20,Male,ASDR,APC,2025,300.48398674140157,298.3597565645162,302.62334078719056
G20,Male,ASDR,APC,2026,301.6246888067447,299.4923945936479,303.7721643022156
G20,Male,ASDR,APC,2027,302.80383549128743,300.6632054630364,304.9597061503659
G20,Male,ASDR,APC,2028,304.0218433249301,301.87260275798127,306.1863858271073
G20,Male,ASDR,APC,2029,305.27914365159114,303.1210147730745,307.45263774739493
G20,Male,ASDR,APC,2030,306.5761828836419,304.40888476483656,308.75891150191967
G20,Male,ASDR,APC,2031,307.9134227657478,305.7366712136926,310.1056721228276
G20,Male,ASDR,APC,2032,309.29134064868043,307.1048480958487,311.49340035948194
G20,Male,ASDR,APC,2033,310.71042977292774,308.513905164897,312.92259296409173
G20,Male,ASDR,APC,2034,312.1711995626525,309.96434824369624,314.3937629877641
G20,Male,ASDR,APC,2035,313.67417593005047,311.4566995265784,315.90744008702865
G20,Male,ASDR,APC,2036,315.21990159047783,312.99149789224816,317.46417084120884
G20,Male,ASDR,APC,2037,316.8089363885045,314.5692992275313,319.06451908079663
G20,Male,ASDR,APC,2038,318.44185763535535,316.1906767624304,320.7090662272962
G20,Male,ASDR,APC,2039,320.11926045775544,317.85622141650424,322.3984116445528
G20,Male,ASDR,APC,2040,321.8417581586875,319.5665421570744,324.13317300207876
G20,Male,ASDR,APC,2041,323.6099825903339,321.3222663695313,325.9139866506506
G20,Male,ASDR,APC,2042,325.4245845393356,323.1240402398693,327.74150801031107
G20,Male,ASDR,APC,2043,327.28623412506323,324.97252915014235,329.61641197147566
G20,Male,ASDR,APC,2044,329.1956212108185,326.86841808675865,331.5393933090617
G20,Male,ASDR,APC,2045,331.1534558286498,328.81241206229265,333.5111671103286
G20,Male,ASDR,APC,2046,333.1604686179521,330.80523655098483,335.5324692166002
G20,Male,ASDR,APC,2047,335.2174112782862,332.84763793835924,337.60405667930814
G20,Male,ASDR,APC,2048,337.325057036892,334.94038398543245,339.72670823083376
G20,Male,ASDR,APC,2049,339.4842011311722,337.0842643077857,341.9012247704267
G20,Male,ASDR,APC,2050,341.69566130660104,339.2800908699543,344.1284298656588
G20,Male,ASDR,APC,2051,343.96027833061027,341.5286984956802,346.4091702699687
G20,Male,ASDR,APC,2052,346.27891652259177,343.8309453941685,348.74431645643773
G20,Male,ASDR,APC,2053,348.6524643010271,346.1877137033486,351.1347631688154
G20,Female,ASPR,ARIMA,2024,17699.493991091706,17682.409894506567,17716.578087676844
G20,Female,ASPR,ARIMA,2025,17588.515551768225,17523.65968306908,17653.37142046737
G20,Female,ASPR,ARIMA,2026,17477.537112444745,17341.54226178601,17613.53196310348
G20,Female,ASPR,ARIMA,2027,17366.558673121264,17143.7417047093,17589.37564153323
G20,Female,ASPR,ARIMA,2028,17255.580233797784,16932.84926584182,17578.311201753746
G20,Female,ASPR,ARIMA,2029,17144.601794474303,16710.425774690357,17578.77781425825
G20,Female,ASPR,ARIMA,2030,17033.623355150823,16477.56705872171,17589.679651579936
G20,Female,ASPR,ARIMA,2031,16922.644915827343,16235.102021485363,17610.187810169322
G20,Female,ASPR,ARIMA,2032,16811.666476503862,15983.687440299604,17639.64551270812
G20,Female,ASPR,ARIMA,2033,16700.68803718038,15723.860851209149,17677.515223151615
G20,Female,ASPR,ARIMA,2034,16589.7095978569,15456.072962911809,17723.346232801996
G20,Female,ASPR,ARIMA,2035,16478.73115853342,15180.708863324879,17776.753453741963
G20,Female,ASPR,ARIMA,2036,16367.75271920994,14898.102585500494,17837.40285291939
G20,Female,ASPR,ARIMA,2037,16256.77427988646,14608.547499979002,17905.001059793918
G20,Female,ASPR,ARIMA,2038,16145.79584056298,14312.303960491663,17979.287720634296
G20,Female,ASPR,ARIMA,2039,16034.8174012395,14009.605073527791,18060.029728951205
G20,Female,ASPR,ARIMA,2040,15923.838961916019,13700.66114625632,18147.016777575718
G20,Female,ASPR,ARIMA,2041,15812.860522592538,13385.663178860766,18240.05786632431
G20,Female,ASPR,ARIMA,2042,15701.882083269058,13064.785650371665,18338.97851616645
G20,Female,ASPR,ARIMA,2043,15590.903643945578,12738.188771943918,18443.618515947237
G20,Female,ASPR,ARIMA,2044,15479.925204622097,12406.020331827613,18553.830077416584
G20,Female,ASPR,ARIMA,2045,15368.946765298617,12068.41722255792,18669.476308039313
G20,Female,ASPR,ARIMA,2046,15257.968325975136,11725.506717487933,18790.42993446234
G20,Female,ASPR,ARIMA,2047,15146.989886651656,11377.407547222178,18916.572226081134
G20,Female,ASPR,ARIMA,2048,15036.011447328176,11024.230814571047,19047.792080085303
G20,Female,ASPR,ARIMA,2049,14925.033008004695,10666.080777905257,19183.985238104135
G20,Female,ASPR,ARIMA,2050,14814.054568681215,10303.055526295677,19325.053611066753
G20,Female,ASPR,ARIMA,2051,14703.076129357734,9935.247564935433,19470.904693780038
G20,Female,ASPR,ARIMA,2052,14592.097690034254,9562.744325616895,19621.451054451612
G20,Female,ASPR,ARIMA,2053,14481.119250710773,9185.62861416713,19776.609887254417
G20,Female,ASPR,ETS,2024,17757.56682847418,17729.961267376606,17785.172389571755
G20,Female,ASPR,ETS,2025,17727.411443357374,17688.37128445626,17766.451602258487
G20,Female,ASPR,ETS,2026,17697.256058240568,17649.44182384812,17745.070292633016
G20,Female,ASPR,ETS,2027,17667.10067312376,17611.88955092861,17722.311795318914
G20,Female,ASPR,ETS,2028,17636.945288006955,17575.21737683575,17698.67319917816
G20,Female,ASPR,ETS,2029,17606.78990289015,17539.170364137863,17674.409441642434
G20,Female,ASPR,ETS,2030,17576.634517773342,17503.597068306757,17649.671967239927
G20,Female,ASPR,ETS,2031,17546.479132656536,17468.398814854314,17624.559450458757
G20,Female,ASPR,ETS,2032,17516.32374753973,17433.507064247002,17599.140430832456
G20,Female,ASPR,ETS,2033,17486.168362422923,17398.871913267645,17573.4648115782
G20,Female,ASPR,ETS,2034,17456.012977306116,17364.455689018225,17547.570265594008
G20,Female,ASPR,ETS,2035,17425.85759218931,17330.229123404413,17521.486060974206
G20,Female,ASPR,ETS,2036,17395.702207072503,17296.16894104724,17495.235473097768
G20,Female,ASPR,ETS,2037,17365.546821955697,17262.25627035891,17468.837373552484
G20,Female,ASPR,ETS,2038,17335.39143683889,17228.475558445265,17442.307315232516
G20,Female,ASPR,ETS,2039,17305.236051722084,17194.81380733178,17415.65829611239
G20,Female,ASPR,ETS,2040,17275.080666605278,17161.26002234553,17388.901310865025
G20,Female,ASPR,ETS,2041,17244.92528148847,17127.804804785137,17362.045758191805
G20,Female,ASPR,ETS,2042,17214.769896371665,17094.44004526759,17335.09974747574
G20,Female,ASPR,ETS,2043,17184.61451125486,17061.158688912452,17308.070333597265
G20,Female,ASPR,ETS,2044,17154.459126138052,17027.95455280668,17280.963699469423
G20,Female,ASPR,ETS,2045,17124.303741021246,16994.822182190404,17253.785299852087
G20,Female,ASPR,ETS,2046,17094.14835590444,16961.756735773946,17226.539976034932
G20,Female,ASPR,ETS,2047,17063.992970787633,16928.753893283058,17199.232048292208
G20,Female,ASPR,ETS,2048,17033.837585670826,16895.809780182946,17171.865391158706
G20,Female,ASPR,ETS,2049,17003.68220055402,16862.920905833802,17144.443495274238
G20,Female,ASPR,ETS,2050,16973.526815437213,16830.08411225987,17116.96951861456
G20,Female,ASPR,ETS,2051,16943.371430320407,16797.296531387234,17089.44632925358
G20,Female,ASPR,ETS,2052,16913.2160452036,16764.555549099732,17061.87654130747
G20,Female,ASPR,ETS,2053,16883.060660086794,16731.8587748295,17034.26254534409
G20,Female,ASPR,APC,2024,17891.351866339715,17779.954274988322,18003.44740230711
G20,Female,ASPR,APC,2025,17918.018550678185,17806.454923555608,18030.28116268856
G20,Female,ASPR,APC,2026,17945.296124148674,17833.56265765313,18057.729639634697
G20,Female,ASPR,APC,2027,17973.187254438373,17861.280128358154,18085.795517546707
G20,Female,ASPR,APC,2028,18001.694671968067,17889.610049090952,18114.481543952406
G20,Female,ASPR,APC,2029,18030.82117033805,17918.555196057914,18143.790529954964
G20,Female,ASPR,APC,2030,18060.56960678352,17948.118408704126,18173.725350691147
G20,Female,ASPR,APC,2031,18090.942902641564,17978.302590177453,18204.28894580124
G20,Female,ASPR,APC,2032,18121.94404382969,18009.11070780407,18235.48431991056
G20,Female,ASPR,APC,2033,18153.576081334908,18040.545793574503,18267.314543121607
